출하일자,도,시군,총출하량,판매금액,총면적,식부면적,경작 평수,단위면적 당 판매금액,단위면적 당 출하량
2021-03-29,전남,보성,20.4,173400.0,1000,600.0,181.49918325367534,955.3762,0.1123972
2021-03-29,전남,보성,34.0,289000.0,1000,600.0,181.49918325367534,1592.293666666667,0.1873286666666667
2021-03-29,전남,보성,32.0,176000.0,1000,600.0,181.49918325367534,969.7013333333334,0.17630933333333335
2021-03-29,전남,보성,19.2,105600.0,1000,600.0,181.49918325367534,581.8208000000001,0.10578560000000001
2021-03-29,전남,보성,24.6,319800.0,1000,600.0,181.49918325367534,1761.9914,0.1355378
2021-03-29,전남,보성,41.0,533000.0,1000,600.0,181.49918325367534,2936.6523333333334,0.22589633333333337
2021-03-29,전남,보성,22.2,177600.0,1000,600.0,181.49918325367534,978.5168000000001,0.12231460000000001
2021-03-29,전남,보성,37.0,296000.0,1000,600.0,181.49918325367534,1630.8613333333335,0.2038576666666667
2021-03-29,전남,보성,27.0,162000.0,1000,600.0,181.49918325367534,892.566,0.148761
2021-03-29,전남,보성,45.0,270000.0,1000,600.0,181.49918325367534,1487.6100000000001,0.24793500000000002
2021-03-29,전남,보성,5.4,21600.0,1000,600.0,181.49918325367534,119.00880000000001,0.029752200000000006
2021-03-29,전남,보성,9.0,36000.0,1000,600.0,181.49918325367534,198.348,0.049587000000000006
2021-03-31,전남,보성,1.2,12000.0,1000,600.0,181.49918325367534,66.116,0.0066116000000000005
2021-03-31,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2021-03-31,전남,보성,10.8,97200.0,1000,600.0,181.49918325367534,535.5396000000001,0.05950440000000001
2021-03-31,전남,보성,18.0,162000.0,1000,600.0,181.49918325367534,892.566,0.09917400000000001
2021-03-31,전남,보성,3.6,20700.0,1000,600.0,181.49918325367534,114.05010000000001,0.019834800000000003
2021-03-31,전남,보성,6.0,34500.0,1000,600.0,181.49918325367534,190.08350000000002,0.033058000000000004
2021-03-31,전남,보성,16.0,160000.0,1000,600.0,181.49918325367534,881.5466666666667,0.08815466666666667
2021-03-31,전남,보성,9.6,96000.0,1000,600.0,181.49918325367534,528.928,0.052892800000000004
2021-03-31,전남,보성,16.2,186300.0,1000,600.0,181.49918325367534,1026.4509,0.0892566
2021-03-31,전남,보성,27.0,310500.0,1000,600.0,181.49918325367534,1710.7515,0.148761
2021-03-31,전남,보성,37.8,378000.0,1000,600.0,181.49918325367534,2082.654,0.20826540000000002
2021-03-31,전남,보성,63.0,630000.0,1000,600.0,181.49918325367534,3471.09,0.34710900000000006
2021-03-31,전남,보성,54.6,409500.0,1000,600.0,181.49918325367534,2256.2085,0.30082780000000003
2021-03-31,전남,보성,91.0,682500.0,1000,600.0,181.49918325367534,3760.3475000000003,0.5013796666666667
2021-03-31,전남,보성,16.8,67200.0,1000,600.0,181.49918325367534,370.24960000000004,0.09256240000000002
2021-03-31,전남,보성,28.0,112000.0,1000,600.0,181.49918325367534,617.0826666666667,0.1542706666666667
2021-04-01,전남,보성,24.0,216000.0,1000,600.0,181.49918325367534,1190.0880000000002,0.13223200000000002
2021-04-01,전남,보성,14.4,129600.0,1000,600.0,181.49918325367534,714.0528,0.07933920000000001
2021-04-01,전남,보성,16.0,192000.0,1000,600.0,181.49918325367534,1057.856,0.08815466666666667
2021-04-01,전남,보성,9.6,115200.0,1000,600.0,181.49918325367534,634.7136,0.052892800000000004
2021-04-01,전남,보성,17.4,208800.0,1000,600.0,181.49918325367534,1150.4184,0.0958682
2021-04-01,전남,보성,29.0,348000.0,1000,600.0,181.49918325367534,1917.3640000000003,0.15978033333333336
2021-04-01,전남,보성,24.0,240000.0,1000,600.0,181.49918325367534,1322.3200000000002,0.13223200000000002
2021-04-01,전남,보성,40.0,400000.0,1000,600.0,181.49918325367534,2203.866666666667,0.22038666666666668
2021-04-01,전남,보성,28.2,183300.0,1000,600.0,181.49918325367534,1009.9219,0.1553726
2021-04-01,전남,보성,47.0,305500.0,1000,600.0,181.49918325367534,1683.203166666667,0.25895433333333334
2021-04-01,전남,보성,5.4,24300.0,1000,600.0,181.49918325367534,133.88490000000002,0.029752200000000006
2021-04-01,전남,보성,9.0,40500.0,1000,600.0,181.49918325367534,223.1415,0.049587000000000006
2021-04-02,전남,보성,6.0,63000.0,1000,600.0,181.49918325367534,347.10900000000004,0.033058000000000004
2021-04-02,전남,보성,10.0,105000.0,1000,600.0,181.49918325367534,578.5150000000001,0.05509666666666667
2021-04-02,전남,보성,4.8,28800.0,1000,600.0,181.49918325367534,158.6784,0.026446400000000002
2021-04-02,전남,보성,8.0,48000.0,1000,600.0,181.49918325367534,264.464,0.044077333333333336
2021-04-02,전남,보성,13.0,169000.0,1000,600.0,181.49918325367534,931.1336666666667,0.07162566666666667
2021-04-02,전남,보성,7.8,101400.0,1000,600.0,181.49918325367534,558.6802,0.042975400000000004
2021-04-02,전남,보성,18.0,207000.0,1000,600.0,181.49918325367534,1140.5010000000002,0.09917400000000001
2021-04-02,전남,보성,30.0,195000.0,1000,600.0,181.49918325367534,1074.3850000000002,0.16529000000000002
2021-04-02,전남,보성,50.0,325000.0,1000,600.0,181.49918325367534,1790.6416666666669,0.27548333333333336
2021-04-02,전남,보성,10.8,37800.0,1000,600.0,181.49918325367534,208.26540000000003,0.05950440000000001
2021-04-04,전남,보성,1.2,12000.0,1000,600.0,181.49918325367534,66.116,0.0066116000000000005
2021-04-04,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2021-04-04,전남,보성,24.0,240000.0,1000,600.0,181.49918325367534,1322.3200000000002,0.13223200000000002
2021-04-04,전남,보성,40.0,400000.0,1000,600.0,181.49918325367534,2203.866666666667,0.22038666666666668
2021-04-04,전남,보성,16.8,226800.0,1000,600.0,181.49918325367534,1249.5924000000002,0.09256240000000002
2021-04-04,전남,보성,28.0,378000.0,1000,600.0,181.49918325367534,2082.654,0.1542706666666667
2021-04-04,전남,보성,14.4,165600.0,1000,600.0,181.49918325367534,912.4008000000001,0.07933920000000001
2021-04-04,전남,보성,24.0,276000.0,1000,600.0,181.49918325367534,1520.6680000000001,0.13223200000000002
2021-04-04,전남,보성,20.4,153000.0,1000,600.0,181.49918325367534,842.979,0.1123972
2021-04-04,전남,보성,34.0,255000.0,1000,600.0,181.49918325367534,1404.9650000000001,0.1873286666666667
2021-04-04,전남,보성,3.0,12000.0,1000,600.0,181.49918325367534,66.116,0.016529000000000002
2021-04-04,전남,보성,5.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.027548333333333334
2021-04-05,전남,보성,6.0,54000.0,1000,600.0,181.49918325367534,297.52200000000005,0.033058000000000004
2021-04-05,전남,보성,10.0,90000.0,1000,600.0,181.49918325367534,495.87000000000006,0.05509666666666667
2021-04-05,전남,보성,9.6,57600.0,1000,600.0,181.49918325367534,317.3568,0.052892800000000004
2021-04-05,전남,보성,16.0,96000.0,1000,600.0,181.49918325367534,528.928,0.08815466666666667
2021-04-05,전남,보성,12.6,176400.0,1000,600.0,181.49918325367534,971.9052000000001,0.0694218
2021-04-05,전남,보성,21.0,294000.0,1000,600.0,181.49918325367534,1619.842,0.11570300000000001
2021-04-05,전남,보성,19.2,230400.0,1000,600.0,181.49918325367534,1269.4272,0.10578560000000001
2021-04-05,전남,보성,32.0,384000.0,1000,600.0,181.49918325367534,2115.712,0.17630933333333335
2021-04-05,전남,보성,31.2,234000.0,1000,600.0,181.49918325367534,1289.2620000000002,0.17190160000000002
2021-04-05,전남,보성,52.0,390000.0,1000,600.0,181.49918325367534,2148.7700000000004,0.2865026666666667
2021-04-05,전남,보성,12.0,54000.0,1000,600.0,181.49918325367534,297.52200000000005,0.06611600000000001
2021-04-05,전남,보성,20.0,90000.0,1000,600.0,181.49918325367534,495.87000000000006,0.11019333333333334
2021-04-07,전남,보성,1.2,12000.0,1000,600.0,181.49918325367534,66.116,0.0066116000000000005
2021-04-07,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2021-04-07,전남,보성,9.6,105600.0,1000,600.0,181.49918325367534,581.8208000000001,0.052892800000000004
2021-04-07,전남,보성,16.0,176000.0,1000,600.0,181.49918325367534,969.7013333333334,0.08815466666666667
2021-04-07,전남,보성,2.4,15600.0,1000,600.0,181.49918325367534,85.95080000000002,0.013223200000000001
2021-04-07,전남,보성,4.0,26000.0,1000,600.0,181.49918325367534,143.25133333333335,0.022038666666666668
2021-04-07,전남,보성,13.2,184800.0,1000,600.0,181.49918325367534,1018.1864,0.0727276
2021-04-07,전남,보성,22.0,308000.0,1000,600.0,181.49918325367534,1696.9773333333335,0.12121266666666668
2021-04-07,전남,보성,28.8,360000.0,1000,600.0,181.49918325367534,1983.4800000000002,0.15867840000000002
2021-04-07,전남,보성,48.0,600000.0,1000,600.0,181.49918325367534,3305.8,0.26446400000000003
2021-04-07,전남,보성,30.0,240000.0,1000,600.0,181.49918325367534,1322.3200000000002,0.16529000000000002
2021-04-07,전남,보성,50.0,400000.0,1000,600.0,181.49918325367534,2203.866666666667,0.27548333333333336
2021-04-07,전남,보성,5.4,24300.0,1000,600.0,181.49918325367534,133.88490000000002,0.029752200000000006
2021-04-07,전남,보성,9.0,40500.0,1000,600.0,181.49918325367534,223.1415,0.049587000000000006
2021-04-08,전남,보성,15.6,226200.0,1000,600.0,181.49918325367534,1246.2866000000001,0.08595080000000001
2021-04-08,전남,보성,26.0,377000.0,1000,600.0,181.49918325367534,2077.1443333333336,0.14325133333333334
2021-04-08,전남,보성,31.2,405600.0,1000,600.0,181.49918325367534,2234.7208,0.17190160000000002
2021-04-08,전남,보성,52.0,676000.0,1000,600.0,181.49918325367534,3724.534666666667,0.2865026666666667
2021-04-08,전남,보성,51.6,387000.0,1000,600.0,181.49918325367534,2132.241,0.2842988
2021-04-08,전남,보성,86.0,645000.0,1000,600.0,181.49918325367534,3553.735,0.4738313333333334
2021-04-08,전남,보성,19.2,96000.0,1000,600.0,181.49918325367534,528.928,0.10578560000000001
2021-04-08,전남,보성,32.0,160000.0,1000,600.0,181.49918325367534,881.5466666666667,0.17630933333333335
2021-04-09,전남,보성,6.0,76500.0,1000,600.0,181.49918325367534,421.4895,0.033058000000000004
2021-04-09,전남,보성,10.0,127500.0,1000,600.0,181.49918325367534,702.4825000000001,0.05509666666666667
2021-04-09,전남,보성,2.4,16200.0,1000,600.0,181.49918325367534,89.2566,0.013223200000000001
2021-04-09,전남,보성,4.0,27000.0,1000,600.0,181.49918325367534,148.76100000000002,0.022038666666666668
2021-04-09,전남,보성,16.0,240000.0,1000,600.0,181.49918325367534,1322.3200000000002,0.08815466666666667
2021-04-09,전남,보성,9.6,144000.0,1000,600.0,181.49918325367534,793.392,0.052892800000000004
2021-04-09,전남,보성,16.8,226800.0,1000,600.0,181.49918325367534,1249.5924000000002,0.09256240000000002
2021-04-09,전남,보성,28.0,378000.0,1000,600.0,181.49918325367534,2082.654,0.1542706666666667
2021-04-09,전남,보성,21.0,168000.0,1000,600.0,181.49918325367534,925.6240000000001,0.11570300000000001
2021-04-09,전남,보성,35.0,280000.0,1000,600.0,181.49918325367534,1542.7066666666667,0.19283833333333336
2021-04-09,전남,보성,4.8,21600.0,1000,600.0,181.49918325367534,119.00880000000001,0.026446400000000002
2021-04-09,전남,보성,8.0,36000.0,1000,600.0,181.49918325367534,198.348,0.044077333333333336
2021-04-11,전남,보성,1.2,12000.0,1000,600.0,181.49918325367534,66.116,0.0066116000000000005
2021-04-11,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2021-04-11,전남,보성,9.6,112800.0,1000,600.0,181.49918325367534,621.4904,0.052892800000000004
2021-04-11,전남,보성,16.0,188000.0,1000,600.0,181.49918325367534,1035.8173333333334,0.08815466666666667
2021-04-11,전남,보성,8.4,56700.0,1000,600.0,181.49918325367534,312.39810000000006,0.04628120000000001
2021-04-11,전남,보성,14.0,94500.0,1000,600.0,181.49918325367534,520.6635,0.07713533333333335
2021-04-11,전남,보성,18.0,243000.0,1000,600.0,181.49918325367534,1338.8490000000002,0.09917400000000001
2021-04-11,전남,보성,30.0,405000.0,1000,600.0,181.49918325367534,2231.4150000000004,0.16529000000000002
2021-04-11,전남,보성,28.8,331200.0,1000,600.0,181.49918325367534,1824.8016000000002,0.15867840000000002
2021-04-11,전남,보성,48.0,552000.0,1000,600.0,181.49918325367534,3041.3360000000002,0.26446400000000003
2021-04-11,전남,보성,28.8,216000.0,1000,600.0,181.49918325367534,1190.0880000000002,0.15867840000000002
2021-04-11,전남,보성,48.0,360000.0,1000,600.0,181.49918325367534,1983.4800000000002,0.26446400000000003
2021-04-11,전남,보성,14.0,63000.0,1000,600.0,181.49918325367534,347.10900000000004,0.07713533333333335
2021-04-11,전남,보성,8.4,37800.0,1000,600.0,181.49918325367534,208.26540000000003,0.04628120000000001
2021-04-12,전남,보성,7.2,72000.0,1000,600.0,181.49918325367534,396.696,0.039669600000000006
2021-04-12,전남,보성,12.0,120000.0,1000,600.0,181.49918325367534,661.1600000000001,0.06611600000000001
2021-04-12,전남,보성,2.4,15000.0,1000,600.0,181.49918325367534,82.64500000000001,0.013223200000000001
2021-04-12,전남,보성,4.0,25000.0,1000,600.0,181.49918325367534,137.74166666666667,0.022038666666666668
2021-04-12,전남,보성,10.2,142800.0,1000,600.0,181.49918325367534,786.7804000000001,0.0561986
2021-04-12,전남,보성,17.0,238000.0,1000,600.0,181.49918325367534,1311.3006666666668,0.09366433333333335
2021-04-12,전남,보성,17.4,208800.0,1000,600.0,181.49918325367534,1150.4184,0.0958682
2021-04-12,전남,보성,29.0,348000.0,1000,600.0,181.49918325367534,1917.3640000000003,0.15978033333333336
2021-04-12,전남,보성,19.2,153600.0,1000,600.0,181.49918325367534,846.2848000000001,0.10578560000000001
2021-04-12,전남,보성,32.0,256000.0,1000,600.0,181.49918325367534,1410.4746666666667,0.17630933333333335
2021-04-12,전남,보성,3.6,18000.0,1000,600.0,181.49918325367534,99.174,0.019834800000000003
2021-04-12,전남,보성,6.0,30000.0,1000,600.0,181.49918325367534,165.29000000000002,0.033058000000000004
2021-04-13,전남,보성,15.0,217500.0,1000,600.0,181.49918325367534,1198.3525000000002,0.08264500000000001
2021-04-13,전남,보성,9.0,130500.0,1000,600.0,181.49918325367534,719.0115000000001,0.049587000000000006
2021-04-13,전남,보성,16.2,202500.0,1000,600.0,181.49918325367534,1115.7075000000002,0.0892566
2021-04-13,전남,보성,27.0,337500.0,1000,600.0,181.49918325367534,1859.5125000000003,0.148761
2021-04-13,전남,보성,18.0,153000.0,1000,600.0,181.49918325367534,842.979,0.09917400000000001
2021-04-13,전남,보성,30.0,255000.0,1000,600.0,181.49918325367534,1404.9650000000001,0.16529000000000002
2021-04-13,전남,보성,3.6,14400.0,1000,600.0,181.49918325367534,79.3392,0.019834800000000003
2021-04-13,전남,보성,6.0,24000.0,1000,600.0,181.49918325367534,132.232,0.033058000000000004
2021-04-15,전남,보성,5.4,75600.0,1000,600.0,181.49918325367534,416.53080000000006,0.029752200000000006
2021-04-15,전남,보성,9.0,126000.0,1000,600.0,181.49918325367534,694.2180000000001,0.049587000000000006
2021-04-15,전남,보성,13.2,165000.0,1000,600.0,181.49918325367534,909.0950000000001,0.0727276
2021-04-15,전남,보성,22.0,275000.0,1000,600.0,181.49918325367534,1515.1583333333335,0.12121266666666668
2021-04-15,전남,보성,16.8,142800.0,1000,600.0,181.49918325367534,786.7804000000001,0.09256240000000002
2021-04-15,전남,보성,28.0,238000.0,1000,600.0,181.49918325367534,1311.3006666666668,0.1542706666666667
2021-04-15,전남,보성,2.4,10800.0,1000,600.0,181.49918325367534,59.504400000000004,0.013223200000000001
2021-04-15,전남,보성,4.0,18000.0,1000,600.0,181.49918325367534,99.174,0.022038666666666668
2021-04-16,전남,보성,1.2,12000.0,1000,600.0,181.49918325367534,66.116,0.0066116000000000005
2021-04-16,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2021-04-16,전남,보성,8.4,105000.0,1000,600.0,181.49918325367534,578.5150000000001,0.04628120000000001
2021-04-16,전남,보성,14.0,175000.0,1000,600.0,181.49918325367534,964.1916666666667,0.07713533333333335
2021-04-16,전남,보성,6.0,46500.0,1000,600.0,181.49918325367534,256.1995,0.033058000000000004
2021-04-16,전남,보성,10.0,77500.0,1000,600.0,181.49918325367534,426.9991666666667,0.05509666666666667
2021-04-16,전남,보성,13.2,191400.0,1000,600.0,181.49918325367534,1054.5502000000001,0.0727276
2021-04-16,전남,보성,22.0,319000.0,1000,600.0,181.49918325367534,1757.5836666666669,0.12121266666666668
2021-04-16,전남,보성,19.8,267300.0,1000,600.0,181.49918325367534,1472.7339000000002,0.10909140000000002
2021-04-16,전남,보성,33.0,445500.0,1000,600.0,181.49918325367534,2454.5565,0.181819
2021-04-16,전남,보성,25.2,214200.0,1000,600.0,181.49918325367534,1180.1706000000001,0.1388436
2021-04-16,전남,보성,42.0,357000.0,1000,600.0,181.49918325367534,1966.9510000000002,0.23140600000000003
2021-04-16,전남,보성,10.0,55000.0,1000,600.0,181.49918325367534,303.0316666666667,0.05509666666666667
2021-04-16,전남,보성,6.0,33000.0,1000,600.0,181.49918325367534,181.81900000000002,0.033058000000000004
2021-04-18,전남,보성,3.6,48600.0,1000,600.0,181.49918325367534,267.76980000000003,0.019834800000000003
2021-04-18,전남,보성,6.0,81000.0,1000,600.0,181.49918325367534,446.283,0.033058000000000004
2021-04-18,전남,보성,14.0,175000.0,1000,600.0,181.49918325367534,964.1916666666667,0.07713533333333335
2021-04-18,전남,보성,8.4,105000.0,1000,600.0,181.49918325367534,578.5150000000001,0.04628120000000001
2021-04-18,전남,보성,13.8,117300.0,1000,600.0,181.49918325367534,646.2839,0.07603340000000001
2021-04-18,전남,보성,23.0,195500.0,1000,600.0,181.49918325367534,1077.1398333333334,0.12672233333333335
2021-04-18,전남,보성,2.4,10800.0,1000,600.0,181.49918325367534,59.504400000000004,0.013223200000000001
2021-04-18,전남,보성,4.0,18000.0,1000,600.0,181.49918325367534,99.174,0.022038666666666668
2021-04-19,전남,보성,1.2,12000.0,1000,600.0,181.49918325367534,66.116,0.0066116000000000005
2021-04-19,전남,보성,2.0,20000.0,1000,600.0,181.49918325367534,110.19333333333334,0.011019333333333334
2021-04-19,전남,보성,11.4,159600.0,1000,600.0,181.49918325367534,879.3428000000001,0.06281020000000001
2021-04-19,전남,보성,19.0,266000.0,1000,600.0,181.49918325367534,1465.5713333333335,0.10468366666666667
